video_id,generic_video_link,location
uk_22_02072008,https://www.parliamentlive.tv/Event/Index/b467cae2-906e-4883-8f7a-08e250e4c1e2,Westminster Hall
uk_23_02072008,https://www.parliamentlive.tv/Event/Index/a708ebea-a1bc-4a38-afc6-3745f12e0e26,House of Commons
uk_24_02072008,https://www.parliamentlive.tv/Event/Index/1552cf3d-0dec-43a6-a596-278e6d78bd84,Westminster Hall
uk_25_01072008,https://www.parliamentlive.tv/Event/Index/f8a4e79e-0792-48c5-a769-978306228175,House of Commons
uk_26_01072008,https://www.parliamentlive.tv/Event/Index/2735e7e4-ee73-418f-b5a2-92ee6d13ad01,Westminster Hall
uk_0_30102008,https://www.parliamentlive.tv/Event/Index/31adb6d2-847c-4863-a2f7-e3632f7d57bc,Westminster Hall
uk_1_30102008,https://www.parliamentlive.tv/Event/Index/b2a03445-e261-44e7-9b9f-c68babbea4b5,House of Commons
uk_2_29102008,https://www.parliamentlive.tv/Event/Index/97aa30b3-dfc3-4fb4-803b-ae3f58aada9f,Westminster Hall
uk_3_29102008,https://www.parliamentlive.tv/Event/Index/c8db6da3-b411-48ed-9cb4-9dfb98f33922,House of Commons
uk_4_29102008,https://www.parliamentlive.tv/Event/Index/6f9e3a00-8041-42f1-83e2-32168d7f029f,Westminster Hall
uk_5_28102008,https://www.parliamentlive.tv/Event/Index/9e128fb5-3172-44b7-8862-0ff2963b3a6f,House of Commons
uk_6_28102008,https://www.parliamentlive.tv/Event/Index/6b4bbb19-fddd-4e11-a0d8-ffbca7e62fdc,Westminster Hall
uk_7_27102008,https://www.parliamentlive.tv/Event/Index/11a2256e-20a0-4553-81c9-f429e13f9d63,House of Commons
uk_8_23102008,https://www.parliamentlive.tv/Event/Index/e6b453ca-ae59-47d3-9bcf-2d87d3b7ab85,Westminster Hall
uk_9_23102008,https://www.parliamentlive.tv/Event/Index/d2199adf-1c1b-413a-9bbe-605fa941ef66,House of Commons
uk_10_22102008,https://www.parliamentlive.tv/Event/Index/c32d8f5f-a117-43de-b4d1-5007fa48190f,Westminster Hall
uk_11_22102008,https://www.parliamentlive.tv/Event/Index/bf5cf29b-d6fe-4bd0-9952-2660c1b0795b,House of Commons
uk_12_22102008,https://www.parliamentlive.tv/Event/Index/c790370c-2c6e-4e1d-bb69-5c2af22ed422,Westminster Hall
uk_13_21102008,https://www.parliamentlive.tv/Event/Index/8c54d3be-0cda-4cdd-9c16-5488ad52d64b,House of Commons
uk_14_21102008,https://www.parliamentlive.tv/Event/Index/a5861d9d-dd3b-49e7-9f14-724facad830b,Westminster Hall
uk_15_20102008,https://www.parliamentlive.tv/Event/Index/ca874fa8-a4d0-458b-9be6-0d8cc088a173,House of Commons
uk_16_17102008,https://www.parliamentlive.tv/Event/Index/ce9d22fe-3f83-4fb5-a139-23e60aac83a9,House of Commons
uk_17_16102008,https://www.parliamentlive.tv/Event/Index/e83ea8c2-b379-44b4-8ea6-41968b999958,Westminster Hall
uk_18_16102008,https://www.parliamentlive.tv/Event/Index/274e53d5-7d56-48d7-940c-93c1f28b622b,House of Commons
uk_19_15102008,https://www.parliamentlive.tv/Event/Index/e3deca4a-7303-474d-a57b-fac411fc53ce,Westminster Hall
uk_20_15102008,https://www.parliamentlive.tv/Event/Index/4f2c37ef-de4f-4893-90e2-f6cd2717fde9,House of Commons
uk_21_15102008,https://www.parliamentlive.tv/Event/Index/a76ecce0-d5f6-4216-9b1f-36e3c98d707e,Westminster Hall
uk_22_14102008,https://www.parliamentlive.tv/Event/Index/8a32e6e9-10cb-414b-bd4b-00a1fcd12d33,House of Commons
uk_23_14102008,https://www.parliamentlive.tv/Event/Index/a4cd825d-4812-450f-9563-767b646e74fb,Westminster Hall
uk_24_13102008,https://www.parliamentlive.tv/Event/Index/9c233d63-0a53-4d34-815c-4695ffe2ca77,House of Commons
uk_25_09102008,https://www.parliamentlive.tv/Event/Index/a6e44c99-f701-43e0-8722-98196a4e6990,Westminster Hall
uk_26_09102008,https://www.parliamentlive.tv/Event/Index/13027413-b1fd-492e-b2b5-c58c20bedc34,House of Commons
uk_27_08102008,https://www.parliamentlive.tv/Event/Index/21d6f433-1b2e-468c-994d-4f8f9c386421,Westminster Hall
uk_28_08102008,https://www.parliamentlive.tv/Event/Index/9aec225a-ee05-481f-856a-d2d4c31e02dd,House of Commons
uk_29_08102008,https://www.parliamentlive.tv/Event/Index/861a4c66-6ad3-42d2-9dcd-2d93fb37b901,Westminster Hall
uk_30_07102008,https://www.parliamentlive.tv/Event/Index/8e977dac-e502-4edf-a0b6-b1fceea3d284,House of Commons
uk_31_07102008,https://www.parliamentlive.tv/Event/Index/943b8145-be43-409c-ab03-ade6a8b4a346,Westminster Hall
uk_32_06102008,https://www.parliamentlive.tv/Event/Index/a883282e-2b89-48b1-975d-d4456124172d,House of Commons
uk_0_26112008,https://www.parliamentlive.tv/Event/Index/68e7f81a-c76f-48be-a280-f467944850be,Westminster Hall
uk_1_26112008,https://www.parliamentlive.tv/Event/Index/323435d2-ee1d-435c-8773-f8216b125618,House of Commons
uk_2_26112008,https://www.parliamentlive.tv/Event/Index/fe713026-2b8d-43d1-8605-f8013bcdf683,Westminster Hall
uk_3_25112008,https://www.parliamentlive.tv/Event/Index/63e6a537-f6a2-4be4-8223-a485abcd18eb,House of Commons
uk_4_25112008,https://www.parliamentlive.tv/Event/Index/4832d0bd-973d-4d35-9deb-b07bac1d9c0d,Westminster Hall
uk_5_24112008,https://www.parliamentlive.tv/Event/Index/bff2d06f-67d3-4851-9702-adeb89afebc9,House of Commons
uk_6_20112008,https://www.parliamentlive.tv/Event/Index/4a69eae3-1217-4149-90e3-0d2d8e2e9f4b,Westminster Hall
uk_7_20112008,https://www.parliamentlive.tv/Event/Index/b0a57b65-bc99-49c5-807c-13099dca8602,House of Commons
uk_8_19112008,https://www.parliamentlive.tv/Event/Index/745c6d64-04f6-4233-8bbf-e65adc147a2c,Westminster Hall
uk_9_19112008,https://www.parliamentlive.tv/Event/Index/daba6c20-fbd7-489b-b9d5-ff91c7cf9b99,House of Commons
uk_10_19112008,https://www.parliamentlive.tv/Event/Index/4b611efe-0fe4-438e-a6e5-321cbed7eccd,Westminster Hall
uk_11_18112008,https://www.parliamentlive.tv/Event/Index/9f10271d-d6a2-4377-96a7-3e2924e767e9,House of Commons
uk_12_18112008,https://www.parliamentlive.tv/Event/Index/048a840d-ce75-46d7-9296-130747f8bf9a,Westminster Hall
uk_13_17112008,https://www.parliamentlive.tv/Event/Index/5d730d6a-9b28-4135-932d-58e7bfe22d62,House of Commons
uk_14_13112008,https://www.parliamentlive.tv/Event/Index/817521cd-a197-42d8-88d7-46803d1bc3b1,Westminster Hall
uk_15_13112008,https://www.parliamentlive.tv/Event/Index/fdb52d50-3d80-4527-8700-c7ad0ef95d30,House of Commons
uk_16_12112008,https://www.parliamentlive.tv/Event/Index/5bd3a504-4a2d-465f-bed9-5a9577d73c0b,Westminster Hall
uk_17_12112008,https://www.parliamentlive.tv/Event/Index/fb76e93f-f646-4f18-8dae-1f0e1e8c013c,House of Commons
uk_18_12112008,https://www.parliamentlive.tv/Event/Index/ac20d0d6-4d9c-45b0-9ea6-fe0695f004b5,Westminster Hall
uk_19_11112008,https://www.parliamentlive.tv/Event/Index/ed3ed243-e48a-44b0-9b53-f2c531112edc,House of Commons
uk_20_11112008,https://www.parliamentlive.tv/Event/Index/c9b4607a-4c03-4127-861f-7fdc55b2e1dc,Westminster Hall
uk_21_10112008,https://www.parliamentlive.tv/Event/Index/ff1812de-8cf8-4759-87aa-5148b926d069,House of Commons
uk_22_06112008,https://www.parliamentlive.tv/Event/Index/936ce8aa-3962-453f-8633-bb96bc2ee94e,Westminster Hall
uk_23_06112008,https://www.parliamentlive.tv/Event/Index/fc3e0511-d4d4-4fa4-8895-8d261014815b,House of Commons
uk_24_05112008,https://www.parliamentlive.tv/Event/Index/9e052017-5b58-41fb-af78-af21f1b108f2,Westminster Hall
uk_25_05112008,https://www.parliamentlive.tv/Event/Index/443bca17-7337-4515-bbd0-4a95927e1ecf,House of Commons
uk_26_05112008,https://www.parliamentlive.tv/Event/Index/8824b4c3-49a9-46a5-bf91-58a36bec630b,Westminster Hall
uk_27_04112008,https://www.parliamentlive.tv/Event/Index/0db3be68-f692-4b17-a310-f920b8abdfc1,House of Commons
uk_28_04112008,https://www.parliamentlive.tv/Event/Index/f8fc7251-0583-41a0-956f-284cd44f0c17,Westminster Hall
uk_29_03112008,https://www.parliamentlive.tv/Event/Index/59d0e6fc-6655-4ebc-9c0d-2ec44f759df4,House of Commons
uk_0_18122008,https://www.parliamentlive.tv/Event/Index/0d08d412-85f4-4a34-a4f0-5353edd07c6d,Westminster Hall
uk_1_18122008,https://www.parliamentlive.tv/Event/Index/58631be4-9035-49ba-b520-66ee4af77d4b,House of Commons
uk_2_17122008,https://www.parliamentlive.tv/Event/Index/0cf36b8e-5712-4d11-ae28-64764460dca3,Westminster Hall
uk_3_17122008,https://www.parliamentlive.tv/Event/Index/a6e8d7f5-7344-4835-a20d-ccdd3dc29889,House of Commons
uk_4_17122008,https://www.parliamentlive.tv/Event/Index/ebb0641b-571f-4cb6-8632-6825ccac0856,Westminster Hall
uk_5_16122008,https://www.parliamentlive.tv/Event/Index/f2e6b48b-8aaa-4499-910a-901fbb81d1d9,House of Commons
uk_6_16122008,https://www.parliamentlive.tv/Event/Index/a76ee8bc-f2bf-4ac3-8994-6c05e0c15dfd,Westminster Hall
uk_7_15122008,https://www.parliamentlive.tv/Event/Index/ca238a80-1d3b-42e5-b89c-ee557e85593c,House of Commons
uk_8_11122008,https://www.parliamentlive.tv/Event/Index/285f1e72-0c03-4dd6-ab38-3ba1ed662a6c,House of Commons
uk_9_10122008,https://www.parliamentlive.tv/Event/Index/bd5ca95c-f79b-447c-beb6-6920a66a2409,House of Commons
uk_10_09122008,https://www.parliamentlive.tv/Event/Index/b16e2a99-ee89-4deb-a086-4b56da8e211c,House of Commons
uk_11_08122008,https://www.parliamentlive.tv/Event/Index/2eb5b08d-2140-4d5e-a36b-26ffdc5e5766,House of Commons
uk_12_04122008,https://www.parliamentlive.tv/Event/Index/acdd72f3-836c-4bd8-913d-d38861c70c33,House of Commons
uk_13_03122008,https://www.parliamentlive.tv/Event/Index/6443ab2a-abc1-470b-af7f-c3fe1cfd1243,House of Commons
uk_14_03122008,https://www.parliamentlive.tv/Event/Index/bde26e80-137f-4617-aaa9-bccf3ce1a68b,House of Commons
uk_0_29012009,https://www.parliamentlive.tv/Event/Index/4ec7ccfd-1a04-4a3a-b724-f9f0e739bb9f,Westminster Hall
uk_1_29012009,https://www.parliamentlive.tv/Event/Index/fc0b16b1-a56d-46cb-baeb-1b59fe284397,House of Commons
uk_2_28012009,https://www.parliamentlive.tv/Event/Index/9332f22c-61b9-4d0e-9ef4-eaff701c79dc,Westminster Hall
uk_3_28012009,https://www.parliamentlive.tv/Event/Index/af3c857a-4cd3-4bac-a863-895250ab6b9e,House of Commons
uk_4_28012009,https://www.parliamentlive.tv/Event/Index/cb7b24ad-09a4-46dd-a326-8e2ba0713165,Westminster Hall
uk_5_27012009,https://www.parliamentlive.tv/Event/Index/42086058-558f-4674-91bf-67c3b6d87c88,House of Commons
uk_6_27012009,https://www.parliamentlive.tv/Event/Index/6a622503-6939-4707-af27-99589ec22da3,Westminster Hall
uk_7_26012009,https://www.parliamentlive.tv/Event/Index/c3457fb1-1131-42fb-a658-b159d9c816db,House of Commons
uk_8_22012009,https://www.parliamentlive.tv/Event/Index/bba16926-e46b-4e04-8c0d-c1dc6cee75ab,Westminster Hall
uk_9_22012009,https://www.parliamentlive.tv/Event/Index/cc931b4d-d035-4765-8aa0-1e8853d385ec,House of Commons
uk_10_21012009,https://www.parliamentlive.tv/Event/Index/110414bd-31ce-4c75-bc0e-77dd42c2747f,Westminster Hall
uk_11_21012009,https://www.parliamentlive.tv/Event/Index/d7afe408-a032-42b0-90c9-709e8cb07627,House of Commons
uk_12_21012009,https://www.parliamentlive.tv/Event/Index/789305b0-b9c6-4099-8a89-65a13b239c8b,Westminster Hall
uk_13_20012009,https://www.parliamentlive.tv/Event/Index/083532d1-e908-4531-b677-695ab3bdf7c4,House of Commons
uk_14_20012009,https://www.parliamentlive.tv/Event/Index/e48ec010-097e-467e-b73d-203b84e00ee3,Westminster Hall
uk_15_19012009,https://www.parliamentlive.tv/Event/Index/5b308fa2-55a4-459d-96d8-1512fc01f329,House of Commons
uk_16_15012009,https://www.parliamentlive.tv/Event/Index/2ff7bc3b-47ce-42cd-95db-14251529ecac,Westminster Hall
uk_17_15012009,https://www.parliamentlive.tv/Event/Index/04692449-e7c1-4126-b92c-1ae0a67d29ac,House of Commons
uk_18_14012009,https://www.parliamentlive.tv/Event/Index/e894a1fc-2884-4676-af4d-de00e0c248d6,Westminster Hall
uk_19_14012009,https://www.parliamentlive.tv/Event/Index/ff62edae-e28f-40bc-bb8f-a7c8c0c4202c,House of Commons
uk_20_14012009,https://www.parliamentlive.tv/Event/Index/8223bdad-7737-48bc-aa13-f0c2f92cdf19,Westminster Hall
uk_21_13012009,https://www.parliamentlive.tv/Event/Index/648a3c9c-b53d-4a5f-99c7-ae1d4aade632,House of Commons
uk_22_13012009,https://www.parliamentlive.tv/Event/Index/1ca38c96-3c61-4057-b5f7-ffeca96c5ec1,Westminster Hall
uk_23_12012009,https://www.parliamentlive.tv/Event/Index/b6172603-7a85-4843-b215-51b4db1f66f4,House of Commons
uk_0_27022009,https://www.parliamentlive.tv/Event/Index/8088748b-5f63-414b-89b7-1a2b762f6c56,House of Commons
uk_1_26022009,https://www.parliamentlive.tv/Event/Index/868c2cc0-0fd2-4dd1-94b8-ceb05e05cf82,Westminster Hall
uk_2_26022009,https://www.parliamentlive.tv/Event/Index/7e269907-6e8e-464c-b723-6408916b6309,House of Commons
uk_3_25022009,https://www.parliamentlive.tv/Event/Index/d9ac8cb4-df4e-481f-bc5f-947ed9cf21ed,Westminster Hall
uk_4_25022009,https://www.parliamentlive.tv/Event/Index/c88a4737-9a46-493b-82bd-c48245ee4ae7,House of Commons
uk_5_25022009,https://www.parliamentlive.tv/Event/Index/5077e6f7-92cb-4138-8727-871754678f09,Westminster Hall
uk_6_24022009,https://www.parliamentlive.tv/Event/Index/4384ab72-b078-453b-9ce4-6e516ac8466a,House of Commons
uk_7_24022009,https://www.parliamentlive.tv/Event/Index/7b8ad040-92d4-437f-8515-796dffb83a90,Westminster Hall
uk_8_23022009,https://www.parliamentlive.tv/Event/Index/b15ec9d7-f012-454c-9607-cbdf5f78df87,House of Commons
uk_9_12022009,https://www.parliamentlive.tv/Event/Index/f34de1a6-40a3-4720-8b51-edce0fb97f92,Westminster Hall
uk_10_12022009,https://www.parliamentlive.tv/Event/Index/db57b5ef-a1be-45c5-a7f3-9eae75f5ea8b,House of Commons
uk_11_11022009,https://www.parliamentlive.tv/Event/Index/20390fff-64c1-4249-8da2-504064b747b2,Westminster Hall
uk_12_11022009,https://www.parliamentlive.tv/Event/Index/0f2488ed-652c-40d5-a967-7537baefbe9d,House of Commons
uk_13_11022009,https://www.parliamentlive.tv/Event/Index/b6f4953c-b143-4819-9ed3-aaaf79fd4c1c,Westminster Hall
uk_14_10022009,https://www.parliamentlive.tv/Event/Index/0848f02e-49b4-4cea-ab80-47f8ff97e8e8,House of Commons
uk_15_10022009,https://www.parliamentlive.tv/Event/Index/18366c26-f822-4d71-9cd4-999e4375b3d5,Westminster Hall
uk_16_09022009,https://www.parliamentlive.tv/Event/Index/ff092a56-4c43-4024-b39f-588cbd78e715,House of Commons
uk_17_05022009,https://www.parliamentlive.tv/Event/Index/192cd730-0fe9-413b-a6ca-a2cb8ccafd6a,Westminster Hall
uk_18_05022009,https://www.parliamentlive.tv/Event/Index/3e27d0fb-8855-4efb-85e9-1a8b91d72b5d,House of Commons
uk_19_04022009,https://www.parliamentlive.tv/Event/Index/611c546d-d0dd-4d18-961f-b9b2e7bc89bc,Westminster Hall
uk_20_04022009,https://www.parliamentlive.tv/Event/Index/7bd78349-593e-4d80-baa9-3649a2ed3414,House of Commons
uk_21_04022009,https://www.parliamentlive.tv/Event/Index/841ab644-32ed-42fc-99de-52ad05f78bc2,Westminster Hall
uk_22_03022009,https://www.parliamentlive.tv/Event/Index/dadc0e92-a3ab-478b-9989-dd7e5882933e,House of Commons
uk_23_03022009,https://www.parliamentlive.tv/Event/Index/aa603ca6-f68a-4083-8d64-d18cc31fdd5e,Westminster Hall
uk_24_02022009,https://www.parliamentlive.tv/Event/Index/a65212f2-ab53-4c24-b906-2ef40a2625ac,House of Commons
uk_0_31032009,https://www.parliamentlive.tv/Event/Index/5d097814-32ce-498d-a910-a7ec79ec6be3,House of Commons
uk_1_31032009,https://www.parliamentlive.tv/Event/Index/e6bca913-c25f-4d7c-9309-ea27285ad274,Westminster Hall
uk_2_30032009,https://www.parliamentlive.tv/Event/Index/f30ce70e-a27b-435a-bec8-ef99bfa2e0c7,House of Commons
uk_3_27032009,https://www.parliamentlive.tv/Event/Index/1f6b7c34-c734-4b6d-9692-b01f60661106,House of Commons
uk_4_26032009,https://www.parliamentlive.tv/Event/Index/9ec463d6-4e44-4cfc-b060-29a5cb32d9cf,Westminster Hall
uk_5_26032009,https://www.parliamentlive.tv/Event/Index/3bb85c2e-75c2-4359-92ef-36a066ad7238,House of Commons
uk_6_25032009,https://www.parliamentlive.tv/Event/Index/650c689f-faed-4111-877b-61b09d8f0c92,Westminster Hall
uk_7_25032009,https://www.parliamentlive.tv/Event/Index/4932fd0e-7ad0-461e-a0a9-4283b8517d15,House of Commons
uk_8_25032009,https://www.parliamentlive.tv/Event/Index/4319ad3c-5ff9-45ba-b732-2496dd46e34e,Westminster Hall
uk_9_24032009,https://www.parliamentlive.tv/Event/Index/cbcfbda4-e704-4c29-955d-e496dd3d5513,House of Commons
uk_10_24032009,https://www.parliamentlive.tv/Event/Index/54e57ba8-ff8f-4d47-a9d9-ad90ea74415e,Westminster Hall
uk_11_23032009,https://www.parliamentlive.tv/Event/Index/26d0078c-11b6-4965-97e8-3714d3297533,House of Commons
uk_12_20032009,https://www.parliamentlive.tv/Event/Index/8c449be1-192e-43f0-8a9c-fb7ecfecfd31,House of Commons
uk_13_19032009,https://www.parliamentlive.tv/Event/Index/c9169928-230f-4089-abc3-d621a9fb98cb,Westminster Hall
uk_14_19032009,https://www.parliamentlive.tv/Event/Index/ed4f4859-71d6-4b57-921e-84a481821d0f,House of Commons
uk_15_18032009,https://www.parliamentlive.tv/Event/Index/cb3fa612-a9c8-4573-a974-df61519a535f,Westminster Hall
uk_16_18032009,https://www.parliamentlive.tv/Event/Index/79ba8dab-74e1-4488-9855-132b3ec0e7b7,House of Commons
uk_17_18032009,https://www.parliamentlive.tv/Event/Index/d3e4e12d-d469-45b5-83ba-b0867783fda8,Westminster Hall
uk_18_17032009,https://www.parliamentlive.tv/Event/Index/d9f14a88-c797-46d5-8847-4e23d1ffa2ec,House of Commons
uk_19_17032009,https://www.parliamentlive.tv/Event/Index/d28e63ce-edc5-426e-abdf-2a38aa76efd2,Westminster Hall
uk_20_16032009,https://www.parliamentlive.tv/Event/Index/4212409f-59fd-4c0a-b5f7-0500e3e247c1,House of Commons
uk_21_13032009,https://www.parliamentlive.tv/Event/Index/eb082ccc-ca92-4f58-8b58-3b502862ef13,House of Commons
uk_22_12032009,https://www.parliamentlive.tv/Event/Index/c4f8f3a6-9836-4214-8a99-e0042adb6a9c,Westminster Hall
uk_23_12032009,https://www.parliamentlive.tv/Event/Index/efa570d4-0737-415b-9bb1-50392c4f3cb6,House of Commons
uk_24_11032009,https://www.parliamentlive.tv/Event/Index/d8630fdb-cf74-4249-87ad-92e4760ed4c0,Westminster Hall
uk_25_11032009,https://www.parliamentlive.tv/Event/Index/eebc6147-c17f-428f-b885-cfe593d630eb,House of Commons
uk_26_11032009,https://www.parliamentlive.tv/Event/Index/a6ec6272-a5b4-47bd-b7db-a1fe806cbb34,Westminster Hall
uk_27_10032009,https://www.parliamentlive.tv/Event/Index/effee7a0-1af9-4f36-a105-9aca3f4d80f2,House of Commons
uk_28_10032009,https://www.parliamentlive.tv/Event/Index/9c18541d-2e5d-4b99-92a7-ae7639f52324,Westminster Hall
uk_29_09032009,https://www.parliamentlive.tv/Event/Index/10e18a66-1ac5-4620-a234-10917d567a54,House of Commons
uk_30_06032009,https://www.parliamentlive.tv/Event/Index/36b50e5f-7184-4c3f-b933-21a718c7effc,House of Commons
uk_31_05032009,https://www.parliamentlive.tv/Event/Index/139870e2-babf-4b39-8542-de718e011348,Westminster Hall
uk_32_05032009,https://www.parliamentlive.tv/Event/Index/441808a1-c1a6-49e6-a8de-65547c56c286,House of Commons
uk_33_04032009,https://www.parliamentlive.tv/Event/Index/db8a09ee-1e28-482e-a273-40d4f473d2c9,Westminster Hall
uk_34_04032009,https://www.parliamentlive.tv/Event/Index/240571b5-a8e3-488e-97a5-f9d3ae0a2e82,House of Commons
uk_35_04032009,https://www.parliamentlive.tv/Event/Index/62d46f25-dc56-4a0d-9f52-83e063a4a2bf,Westminster Hall
uk_36_03032009,https://www.parliamentlive.tv/Event/Index/989de146-0cfa-440f-93e6-f956e862b690,House of Commons
uk_37_03032009,https://www.parliamentlive.tv/Event/Index/d3fc9563-17e7-4cc3-8758-2d93c65a7e90,Westminster Hall
uk_38_02032009,https://www.parliamentlive.tv/Event/Index/7dd62989-69dd-43c5-b3c2-87ef6edd0204,House of Commons
uk_0_30042009,https://www.parliamentlive.tv/Event/Index/93ff9c28-2184-4ebd-aff6-1c3fac315f31,Westminster Hall
uk_1_30042009,https://www.parliamentlive.tv/Event/Index/f1277829-f2c6-4c15-8fc7-32018286004c,House of Commons
uk_2_29042009,https://www.parliamentlive.tv/Event/Index/a18a8e2f-0cfc-41d4-addd-bb181444cafa,Westminster Hall
uk_3_29042009,https://www.parliamentlive.tv/Event/Index/a8bd637d-5bd9-4ddf-bec6-d78d8ce9eff1,House of Commons
uk_4_29042009,https://www.parliamentlive.tv/Event/Index/8b950c6f-8afe-48cf-995a-fc2c41aa0890,Westminster Hall
uk_5_28042009,https://www.parliamentlive.tv/Event/Index/28347c31-2c20-473b-b665-9b3ee56d494f,House of Commons
uk_6_28042009,https://www.parliamentlive.tv/Event/Index/91b63a43-9df9-4674-bc86-6f631cb7b8fe,Westminster Hall
uk_7_27042009,https://www.parliamentlive.tv/Event/Index/1805e65b-c9ae-4c50-b9a1-c9e8e519432f,House of Commons
uk_8_24042009,https://www.parliamentlive.tv/Event/Index/fdc0e489-4a55-4f4e-a254-eb3344712f96,House of Commons
uk_9_23042009,https://www.parliamentlive.tv/Event/Index/e6a04065-e8a8-4bce-88ad-924c6b97943e,Westminster Hall
uk_10_23042009,https://www.parliamentlive.tv/Event/Index/b819fe47-fad9-46d1-b853-fcebb61da038,House of Commons
uk_11_22042009,https://www.parliamentlive.tv/Event/Index/e4b88c28-890b-41b7-971a-5eeae42de816,Westminster Hall
uk_12_22042009,https://www.parliamentlive.tv/Event/Index/5d8cd3a8-d28a-482e-9c61-39fdbca2b66d,House of Commons
uk_13_22042009,https://www.parliamentlive.tv/Event/Index/4c156195-c4bb-4359-a38a-8018ac138ca4,Westminster Hall
uk_14_21042009,https://www.parliamentlive.tv/Event/Index/7644a2a0-927e-4731-97e6-072c80c9d672,House of Commons
