transcript_id,pdf_link,location_link,location
uk_1_18072022,https://hansard.parliament.uk/pdf/commons/2022-07-18,https://hansard.parliament.uk/html/commons/2022-07-18/WestminsterHall,WestminsterHall
uk_0_19072022,https://hansard.parliament.uk/pdf/commons/2022-07-19,https://hansard.parliament.uk/html/commons/2022-07-19/CommonsChamber,CommonsChamber
uk_1_19072022,https://hansard.parliament.uk/pdf/commons/2022-07-19,https://hansard.parliament.uk/html/commons/2022-07-19/WestminsterHall,WestminsterHall
uk_0_20072022,https://hansard.parliament.uk/pdf/commons/2022-07-20,https://hansard.parliament.uk/html/commons/2022-07-20/CommonsChamber,CommonsChamber
uk_1_20072022,https://hansard.parliament.uk/pdf/commons/2022-07-20,https://hansard.parliament.uk/html/commons/2022-07-20/WestminsterHall,WestminsterHall
uk_0_21072022,https://hansard.parliament.uk/pdf/commons/2022-07-21,https://hansard.parliament.uk/html/commons/2022-07-21/CommonsChamber,CommonsChamber
uk_1_21072022,https://hansard.parliament.uk/pdf/commons/2022-07-21,https://hansard.parliament.uk/html/commons/2022-07-21/WestminsterHall,WestminsterHall
uk_0_05092022,https://hansard.parliament.uk/pdf/commons/2022-09-05,https://hansard.parliament.uk/html/commons/2022-09-05/CommonsChamber,CommonsChamber
uk_0_06092022,https://hansard.parliament.uk/pdf/commons/2022-09-06,https://hansard.parliament.uk/html/commons/2022-09-06/CommonsChamber,CommonsChamber
uk_1_06092022,https://hansard.parliament.uk/pdf/commons/2022-09-06,https://hansard.parliament.uk/html/commons/2022-09-06/WestminsterHall,WestminsterHall
uk_0_07092022,https://hansard.parliament.uk/pdf/commons/2022-09-07,https://hansard.parliament.uk/html/commons/2022-09-07/CommonsChamber,CommonsChamber
uk_1_07092022,https://hansard.parliament.uk/pdf/commons/2022-09-07,https://hansard.parliament.uk/html/commons/2022-09-07/WestminsterHall,WestminsterHall
uk_0_08092022,https://hansard.parliament.uk/pdf/commons/2022-09-08,https://hansard.parliament.uk/html/commons/2022-09-08/CommonsChamber,CommonsChamber
uk_1_08092022,https://hansard.parliament.uk/pdf/commons/2022-09-08,https://hansard.parliament.uk/html/commons/2022-09-08/WestminsterHall,WestminsterHall
uk_0_09092022,https://hansard.parliament.uk/pdf/commons/2022-09-09,https://hansard.parliament.uk/html/commons/2022-09-09/CommonsChamber,CommonsChamber
uk_0_10092022,https://hansard.parliament.uk/pdf/commons/2022-09-10,https://hansard.parliament.uk/html/commons/2022-09-10/CommonsChamber,CommonsChamber
uk_0_21092022,https://hansard.parliament.uk/pdf/commons/2022-09-21,https://hansard.parliament.uk/html/commons/2022-09-21/CommonsChamber,CommonsChamber
uk_0_22092022,https://hansard.parliament.uk/pdf/commons/2022-09-22,https://hansard.parliament.uk/html/commons/2022-09-22/CommonsChamber,CommonsChamber
uk_0_23092022,https://hansard.parliament.uk/pdf/commons/2022-09-23,https://hansard.parliament.uk/html/commons/2022-09-23/CommonsChamber,CommonsChamber
uk_0_11102022,https://hansard.parliament.uk/pdf/commons/2022-10-11,https://hansard.parliament.uk/html/commons/2022-10-11/CommonsChamber,CommonsChamber
uk_1_11102022,https://hansard.parliament.uk/pdf/commons/2022-10-11,https://hansard.parliament.uk/html/commons/2022-10-11/WestminsterHall,WestminsterHall
uk_0_12102022,https://hansard.parliament.uk/pdf/commons/2022-10-12,https://hansard.parliament.uk/html/commons/2022-10-12/CommonsChamber,CommonsChamber
uk_1_12102022,https://hansard.parliament.uk/pdf/commons/2022-10-12,https://hansard.parliament.uk/html/commons/2022-10-12/WestminsterHall,WestminsterHall
uk_0_13102022,https://hansard.parliament.uk/pdf/commons/2022-10-13,https://hansard.parliament.uk/html/commons/2022-10-13/CommonsChamber,CommonsChamber
uk_1_13102022,https://hansard.parliament.uk/pdf/commons/2022-10-13,https://hansard.parliament.uk/html/commons/2022-10-13/WestminsterHall,WestminsterHall
uk_0_17102022,https://hansard.parliament.uk/pdf/commons/2022-10-17,https://hansard.parliament.uk/html/commons/2022-10-17/CommonsChamber,CommonsChamber
uk_1_17102022,https://hansard.parliament.uk/pdf/commons/2022-10-17,https://hansard.parliament.uk/html/commons/2022-10-17/WestminsterHall,WestminsterHall
uk_0_18102022,https://hansard.parliament.uk/pdf/commons/2022-10-18,https://hansard.parliament.uk/html/commons/2022-10-18/CommonsChamber,CommonsChamber
uk_1_18102022,https://hansard.parliament.uk/pdf/commons/2022-10-18,https://hansard.parliament.uk/html/commons/2022-10-18/WestminsterHall,WestminsterHall
uk_0_19102022,https://hansard.parliament.uk/pdf/commons/2022-10-19,https://hansard.parliament.uk/html/commons/2022-10-19/CommonsChamber,CommonsChamber
uk_1_19102022,https://hansard.parliament.uk/pdf/commons/2022-10-19,https://hansard.parliament.uk/html/commons/2022-10-19/WestminsterHall,WestminsterHall
uk_0_20102022,https://hansard.parliament.uk/pdf/commons/2022-10-20,https://hansard.parliament.uk/html/commons/2022-10-20/CommonsChamber,CommonsChamber
uk_1_20102022,https://hansard.parliament.uk/pdf/commons/2022-10-20,https://hansard.parliament.uk/html/commons/2022-10-20/WestminsterHall,WestminsterHall
uk_0_21102022,https://hansard.parliament.uk/pdf/commons/2022-10-21,https://hansard.parliament.uk/html/commons/2022-10-21/CommonsChamber,CommonsChamber
uk_0_24102022,https://hansard.parliament.uk/pdf/commons/2022-10-24,https://hansard.parliament.uk/html/commons/2022-10-24/CommonsChamber,CommonsChamber
uk_1_24102022,https://hansard.parliament.uk/pdf/commons/2022-10-24,https://hansard.parliament.uk/html/commons/2022-10-24/WestminsterHall,WestminsterHall
uk_0_25102022,https://hansard.parliament.uk/pdf/commons/2022-10-25,https://hansard.parliament.uk/html/commons/2022-10-25/CommonsChamber,CommonsChamber
uk_1_25102022,https://hansard.parliament.uk/pdf/commons/2022-10-25,https://hansard.parliament.uk/html/commons/2022-10-25/WestminsterHall,WestminsterHall
uk_0_26102022,https://hansard.parliament.uk/pdf/commons/2022-10-26,https://hansard.parliament.uk/html/commons/2022-10-26/CommonsChamber,CommonsChamber
uk_1_26102022,https://hansard.parliament.uk/pdf/commons/2022-10-26,https://hansard.parliament.uk/html/commons/2022-10-26/WestminsterHall,WestminsterHall
uk_0_27102022,https://hansard.parliament.uk/pdf/commons/2022-10-27,https://hansard.parliament.uk/html/commons/2022-10-27/CommonsChamber,CommonsChamber
uk_1_27102022,https://hansard.parliament.uk/pdf/commons/2022-10-27,https://hansard.parliament.uk/html/commons/2022-10-27/WestminsterHall,WestminsterHall
uk_0_28102022,https://hansard.parliament.uk/pdf/commons/2022-10-28,https://hansard.parliament.uk/html/commons/2022-10-28/CommonsChamber,CommonsChamber
uk_0_31102022,https://hansard.parliament.uk/pdf/commons/2022-10-31,https://hansard.parliament.uk/html/commons/2022-10-31/CommonsChamber,CommonsChamber
uk_1_31102022,https://hansard.parliament.uk/pdf/commons/2022-10-31,https://hansard.parliament.uk/html/commons/2022-10-31/WestminsterHall,WestminsterHall
uk_0_01112022,https://hansard.parliament.uk/pdf/commons/2022-11-01,https://hansard.parliament.uk/html/commons/2022-11-01/CommonsChamber,CommonsChamber
uk_1_01112022,https://hansard.parliament.uk/pdf/commons/2022-11-01,https://hansard.parliament.uk/html/commons/2022-11-01/WestminsterHall,WestminsterHall
uk_0_02112022,https://hansard.parliament.uk/pdf/commons/2022-11-02,https://hansard.parliament.uk/html/commons/2022-11-02/CommonsChamber,CommonsChamber
uk_1_02112022,https://hansard.parliament.uk/pdf/commons/2022-11-02,https://hansard.parliament.uk/html/commons/2022-11-02/WestminsterHall,WestminsterHall
uk_0_03112022,https://hansard.parliament.uk/pdf/commons/2022-11-03,https://hansard.parliament.uk/html/commons/2022-11-03/CommonsChamber,CommonsChamber
uk_1_03112022,https://hansard.parliament.uk/pdf/commons/2022-11-03,https://hansard.parliament.uk/html/commons/2022-11-03/WestminsterHall,WestminsterHall
uk_0_07112022,https://hansard.parliament.uk/pdf/commons/2022-11-07,https://hansard.parliament.uk/html/commons/2022-11-07/CommonsChamber,CommonsChamber
uk_1_07112022,https://hansard.parliament.uk/pdf/commons/2022-11-07,https://hansard.parliament.uk/html/commons/2022-11-07/WestminsterHall,WestminsterHall
uk_0_08112022,https://hansard.parliament.uk/pdf/commons/2022-11-08,https://hansard.parliament.uk/html/commons/2022-11-08/CommonsChamber,CommonsChamber
uk_1_08112022,https://hansard.parliament.uk/pdf/commons/2022-11-08,https://hansard.parliament.uk/html/commons/2022-11-08/WestminsterHall,WestminsterHall
uk_0_09112022,https://hansard.parliament.uk/pdf/commons/2022-11-09,https://hansard.parliament.uk/html/commons/2022-11-09/CommonsChamber,CommonsChamber
uk_1_09112022,https://hansard.parliament.uk/pdf/commons/2022-11-09,https://hansard.parliament.uk/html/commons/2022-11-09/WestminsterHall,WestminsterHall
uk_0_14112022,https://hansard.parliament.uk/pdf/commons/2022-11-14,https://hansard.parliament.uk/html/commons/2022-11-14/CommonsChamber,CommonsChamber
uk_1_14112022,https://hansard.parliament.uk/pdf/commons/2022-11-14,https://hansard.parliament.uk/html/commons/2022-11-14/WestminsterHall,WestminsterHall
uk_0_15112022,https://hansard.parliament.uk/pdf/commons/2022-11-15,https://hansard.parliament.uk/html/commons/2022-11-15/CommonsChamber,CommonsChamber
uk_1_15112022,https://hansard.parliament.uk/pdf/commons/2022-11-15,https://hansard.parliament.uk/html/commons/2022-11-15/WestminsterHall,WestminsterHall
uk_0_16112022,https://hansard.parliament.uk/pdf/commons/2022-11-16,https://hansard.parliament.uk/html/commons/2022-11-16/CommonsChamber,CommonsChamber
uk_1_16112022,https://hansard.parliament.uk/pdf/commons/2022-11-16,https://hansard.parliament.uk/html/commons/2022-11-16/WestminsterHall,WestminsterHall
uk_0_17112022,https://hansard.parliament.uk/pdf/commons/2022-11-17,https://hansard.parliament.uk/html/commons/2022-11-17/CommonsChamber,CommonsChamber
uk_1_17112022,https://hansard.parliament.uk/pdf/commons/2022-11-17,https://hansard.parliament.uk/html/commons/2022-11-17/WestminsterHall,WestminsterHall
uk_0_18112022,https://hansard.parliament.uk/pdf/commons/2022-11-18,https://hansard.parliament.uk/html/commons/2022-11-18/CommonsChamber,CommonsChamber
uk_0_21112022,https://hansard.parliament.uk/pdf/commons/2022-11-21,https://hansard.parliament.uk/html/commons/2022-11-21/CommonsChamber,CommonsChamber
uk_0_22112022,https://hansard.parliament.uk/pdf/commons/2022-11-22,https://hansard.parliament.uk/html/commons/2022-11-22/CommonsChamber,CommonsChamber
uk_1_22112022,https://hansard.parliament.uk/pdf/commons/2022-11-22,https://hansard.parliament.uk/html/commons/2022-11-22/WestminsterHall,WestminsterHall
uk_0_23112022,https://hansard.parliament.uk/pdf/commons/2022-11-23,https://hansard.parliament.uk/html/commons/2022-11-23/CommonsChamber,CommonsChamber
uk_1_23112022,https://hansard.parliament.uk/pdf/commons/2022-11-23,https://hansard.parliament.uk/html/commons/2022-11-23/WestminsterHall,WestminsterHall
uk_0_24112022,https://hansard.parliament.uk/pdf/commons/2022-11-24,https://hansard.parliament.uk/html/commons/2022-11-24/CommonsChamber,CommonsChamber
uk_1_24112022,https://hansard.parliament.uk/pdf/commons/2022-11-24,https://hansard.parliament.uk/html/commons/2022-11-24/WestminsterHall,WestminsterHall
uk_0_25112022,https://hansard.parliament.uk/pdf/commons/2022-11-25,https://hansard.parliament.uk/html/commons/2022-11-25/CommonsChamber,CommonsChamber
uk_0_28112022,https://hansard.parliament.uk/pdf/commons/2022-11-28,https://hansard.parliament.uk/html/commons/2022-11-28/CommonsChamber,CommonsChamber
uk_1_28112022,https://hansard.parliament.uk/pdf/commons/2022-11-28,https://hansard.parliament.uk/html/commons/2022-11-28/WestminsterHall,WestminsterHall
uk_0_29112022,https://hansard.parliament.uk/pdf/commons/2022-11-29,https://hansard.parliament.uk/html/commons/2022-11-29/CommonsChamber,CommonsChamber
uk_1_29112022,https://hansard.parliament.uk/pdf/commons/2022-11-29,https://hansard.parliament.uk/html/commons/2022-11-29/WestminsterHall,WestminsterHall
uk_0_30112022,https://hansard.parliament.uk/pdf/commons/2022-11-30,https://hansard.parliament.uk/html/commons/2022-11-30/CommonsChamber,CommonsChamber
uk_1_30112022,https://hansard.parliament.uk/pdf/commons/2022-11-30,https://hansard.parliament.uk/html/commons/2022-11-30/WestminsterHall,WestminsterHall
uk_0_01122022,https://hansard.parliament.uk/pdf/commons/2022-12-01,https://hansard.parliament.uk/html/commons/2022-12-01/CommonsChamber,CommonsChamber
uk_1_01122022,https://hansard.parliament.uk/pdf/commons/2022-12-01,https://hansard.parliament.uk/html/commons/2022-12-01/WestminsterHall,WestminsterHall
uk_0_02122022,https://hansard.parliament.uk/pdf/commons/2022-12-02,https://hansard.parliament.uk/html/commons/2022-12-02/CommonsChamber,CommonsChamber
uk_0_05122022,https://hansard.parliament.uk/pdf/commons/2022-12-05,https://hansard.parliament.uk/html/commons/2022-12-05/CommonsChamber,CommonsChamber
uk_1_05122022,https://hansard.parliament.uk/pdf/commons/2022-12-05,https://hansard.parliament.uk/html/commons/2022-12-05/WestminsterHall,WestminsterHall
uk_0_06122022,https://hansard.parliament.uk/pdf/commons/2022-12-06,https://hansard.parliament.uk/html/commons/2022-12-06/CommonsChamber,CommonsChamber
uk_1_06122022,https://hansard.parliament.uk/pdf/commons/2022-12-06,https://hansard.parliament.uk/html/commons/2022-12-06/WestminsterHall,WestminsterHall
uk_0_07122022,https://hansard.parliament.uk/pdf/commons/2022-12-07,https://hansard.parliament.uk/html/commons/2022-12-07/CommonsChamber,CommonsChamber
uk_1_07122022,https://hansard.parliament.uk/pdf/commons/2022-12-07,https://hansard.parliament.uk/html/commons/2022-12-07/WestminsterHall,WestminsterHall
uk_0_08122022,https://hansard.parliament.uk/pdf/commons/2022-12-08,https://hansard.parliament.uk/html/commons/2022-12-08/CommonsChamber,CommonsChamber
uk_1_08122022,https://hansard.parliament.uk/pdf/commons/2022-12-08,https://hansard.parliament.uk/html/commons/2022-12-08/WestminsterHall,WestminsterHall
uk_0_09122022,https://hansard.parliament.uk/pdf/commons/2022-12-09,https://hansard.parliament.uk/html/commons/2022-12-09/CommonsChamber,CommonsChamber
uk_0_12122022,https://hansard.parliament.uk/pdf/commons/2022-12-12,https://hansard.parliament.uk/html/commons/2022-12-12/CommonsChamber,CommonsChamber
uk_1_12122022,https://hansard.parliament.uk/pdf/commons/2022-12-12,https://hansard.parliament.uk/html/commons/2022-12-12/WestminsterHall,WestminsterHall
uk_0_13122022,https://hansard.parliament.uk/pdf/commons/2022-12-13,https://hansard.parliament.uk/html/commons/2022-12-13/CommonsChamber,CommonsChamber
uk_1_13122022,https://hansard.parliament.uk/pdf/commons/2022-12-13,https://hansard.parliament.uk/html/commons/2022-12-13/WestminsterHall,WestminsterHall
uk_0_14122022,https://hansard.parliament.uk/pdf/commons/2022-12-14,https://hansard.parliament.uk/html/commons/2022-12-14/CommonsChamber,CommonsChamber
uk_1_14122022,https://hansard.parliament.uk/pdf/commons/2022-12-14,https://hansard.parliament.uk/html/commons/2022-12-14/WestminsterHall,WestminsterHall
uk_0_15122022,https://hansard.parliament.uk/pdf/commons/2022-12-15,https://hansard.parliament.uk/html/commons/2022-12-15/CommonsChamber,CommonsChamber
uk_1_15122022,https://hansard.parliament.uk/pdf/commons/2022-12-15,https://hansard.parliament.uk/html/commons/2022-12-15/WestminsterHall,WestminsterHall
uk_0_19122022,https://hansard.parliament.uk/pdf/commons/2022-12-19,https://hansard.parliament.uk/html/commons/2022-12-19/CommonsChamber,CommonsChamber
uk_1_19122022,https://hansard.parliament.uk/pdf/commons/2022-12-19,https://hansard.parliament.uk/html/commons/2022-12-19/WestminsterHall,WestminsterHall
uk_0_20122022,https://hansard.parliament.uk/pdf/commons/2022-12-20,https://hansard.parliament.uk/html/commons/2022-12-20/CommonsChamber,CommonsChamber
uk_1_20122022,https://hansard.parliament.uk/pdf/commons/2022-12-20,https://hansard.parliament.uk/html/commons/2022-12-20/WestminsterHall,WestminsterHall
uk_0_09012023,https://hansard.parliament.uk/pdf/commons/2023-01-09,https://hansard.parliament.uk/html/commons/2023-01-09/CommonsChamber,CommonsChamber
uk_1_09012023,https://hansard.parliament.uk/pdf/commons/2023-01-09,https://hansard.parliament.uk/html/commons/2023-01-09/WestminsterHall,WestminsterHall
uk_0_10012023,https://hansard.parliament.uk/pdf/commons/2023-01-10,https://hansard.parliament.uk/html/commons/2023-01-10/CommonsChamber,CommonsChamber
uk_1_10012023,https://hansard.parliament.uk/pdf/commons/2023-01-10,https://hansard.parliament.uk/html/commons/2023-01-10/WestminsterHall,WestminsterHall
uk_0_11012023,https://hansard.parliament.uk/pdf/commons/2023-01-11,https://hansard.parliament.uk/html/commons/2023-01-11/CommonsChamber,CommonsChamber
uk_1_11012023,https://hansard.parliament.uk/pdf/commons/2023-01-11,https://hansard.parliament.uk/html/commons/2023-01-11/WestminsterHall,WestminsterHall
uk_0_12012023,https://hansard.parliament.uk/pdf/commons/2023-01-12,https://hansard.parliament.uk/html/commons/2023-01-12/CommonsChamber,CommonsChamber
uk_1_12012023,https://hansard.parliament.uk/pdf/commons/2023-01-12,https://hansard.parliament.uk/html/commons/2023-01-12/WestminsterHall,WestminsterHall
uk_0_16012023,https://hansard.parliament.uk/pdf/commons/2023-01-16,https://hansard.parliament.uk/html/commons/2023-01-16/CommonsChamber,CommonsChamber
uk_1_16012023,https://hansard.parliament.uk/pdf/commons/2023-01-16,https://hansard.parliament.uk/html/commons/2023-01-16/WestminsterHall,WestminsterHall
uk_0_17012023,https://hansard.parliament.uk/pdf/commons/2023-01-17,https://hansard.parliament.uk/html/commons/2023-01-17/CommonsChamber,CommonsChamber
uk_1_17012023,https://hansard.parliament.uk/pdf/commons/2023-01-17,https://hansard.parliament.uk/html/commons/2023-01-17/WestminsterHall,WestminsterHall
uk_0_18012023,https://hansard.parliament.uk/pdf/commons/2023-01-18,https://hansard.parliament.uk/html/commons/2023-01-18/CommonsChamber,CommonsChamber
uk_1_18012023,https://hansard.parliament.uk/pdf/commons/2023-01-18,https://hansard.parliament.uk/html/commons/2023-01-18/WestminsterHall,WestminsterHall
uk_0_19012023,https://hansard.parliament.uk/pdf/commons/2023-01-19,https://hansard.parliament.uk/html/commons/2023-01-19/CommonsChamber,CommonsChamber
uk_1_19012023,https://hansard.parliament.uk/pdf/commons/2023-01-19,https://hansard.parliament.uk/html/commons/2023-01-19/WestminsterHall,WestminsterHall
uk_0_20012023,https://hansard.parliament.uk/pdf/commons/2023-01-20,https://hansard.parliament.uk/html/commons/2023-01-20/CommonsChamber,CommonsChamber
uk_0_23012023,https://hansard.parliament.uk/pdf/commons/2023-01-23,https://hansard.parliament.uk/html/commons/2023-01-23/CommonsChamber,CommonsChamber
uk_0_24012023,https://hansard.parliament.uk/pdf/commons/2023-01-24,https://hansard.parliament.uk/html/commons/2023-01-24/CommonsChamber,CommonsChamber
uk_1_24012023,https://hansard.parliament.uk/pdf/commons/2023-01-24,https://hansard.parliament.uk/html/commons/2023-01-24/WestminsterHall,WestminsterHall
uk_0_25012023,https://hansard.parliament.uk/pdf/commons/2023-01-25,https://hansard.parliament.uk/html/commons/2023-01-25/CommonsChamber,CommonsChamber
uk_1_25012023,https://hansard.parliament.uk/pdf/commons/2023-01-25,https://hansard.parliament.uk/html/commons/2023-01-25/WestminsterHall,WestminsterHall
uk_0_26012023,https://hansard.parliament.uk/pdf/commons/2023-01-26,https://hansard.parliament.uk/html/commons/2023-01-26/CommonsChamber,CommonsChamber
uk_1_26012023,https://hansard.parliament.uk/pdf/commons/2023-01-26,https://hansard.parliament.uk/html/commons/2023-01-26/WestminsterHall,WestminsterHall
uk_0_30012023,https://hansard.parliament.uk/pdf/commons/2023-01-30,https://hansard.parliament.uk/html/commons/2023-01-30/CommonsChamber,CommonsChamber
uk_1_30012023,https://hansard.parliament.uk/pdf/commons/2023-01-30,https://hansard.parliament.uk/html/commons/2023-01-30/WestminsterHall,WestminsterHall
uk_0_31012023,https://hansard.parliament.uk/pdf/commons/2023-01-31,https://hansard.parliament.uk/html/commons/2023-01-31/CommonsChamber,CommonsChamber
uk_1_31012023,https://hansard.parliament.uk/pdf/commons/2023-01-31,https://hansard.parliament.uk/html/commons/2023-01-31/WestminsterHall,WestminsterHall
uk_0_01022023,https://hansard.parliament.uk/pdf/commons/2023-02-01,https://hansard.parliament.uk/html/commons/2023-02-01/CommonsChamber,CommonsChamber
uk_1_01022023,https://hansard.parliament.uk/pdf/commons/2023-02-01,https://hansard.parliament.uk/html/commons/2023-02-01/WestminsterHall,WestminsterHall
uk_0_02022023,https://hansard.parliament.uk/pdf/commons/2023-02-02,https://hansard.parliament.uk/html/commons/2023-02-02/CommonsChamber,CommonsChamber
uk_1_02022023,https://hansard.parliament.uk/pdf/commons/2023-02-02,https://hansard.parliament.uk/html/commons/2023-02-02/WestminsterHall,WestminsterHall
uk_0_03022023,https://hansard.parliament.uk/pdf/commons/2023-02-03,https://hansard.parliament.uk/html/commons/2023-02-03/CommonsChamber,CommonsChamber
uk_0_06022023,https://hansard.parliament.uk/pdf/commons/2023-02-06,https://hansard.parliament.uk/html/commons/2023-02-06/CommonsChamber,CommonsChamber
uk_1_06022023,https://hansard.parliament.uk/pdf/commons/2023-02-06,https://hansard.parliament.uk/html/commons/2023-02-06/WestminsterHall,WestminsterHall
uk_0_07022023,https://hansard.parliament.uk/pdf/commons/2023-02-07,https://hansard.parliament.uk/html/commons/2023-02-07/CommonsChamber,CommonsChamber
uk_1_07022023,https://hansard.parliament.uk/pdf/commons/2023-02-07,https://hansard.parliament.uk/html/commons/2023-02-07/WestminsterHall,WestminsterHall
uk_0_08022023,https://hansard.parliament.uk/pdf/commons/2023-02-08,https://hansard.parliament.uk/html/commons/2023-02-08/CommonsChamber,CommonsChamber
uk_1_08022023,https://hansard.parliament.uk/pdf/commons/2023-02-08,https://hansard.parliament.uk/html/commons/2023-02-08/WestminsterHall,WestminsterHall
uk_0_09022023,https://hansard.parliament.uk/pdf/commons/2023-02-09,https://hansard.parliament.uk/html/commons/2023-02-09/CommonsChamber,CommonsChamber
uk_1_09022023,https://hansard.parliament.uk/pdf/commons/2023-02-09,https://hansard.parliament.uk/html/commons/2023-02-09/WestminsterHall,WestminsterHall
uk_0_20022023,https://hansard.parliament.uk/pdf/commons/2023-02-20,https://hansard.parliament.uk/html/commons/2023-02-20/CommonsChamber,CommonsChamber
uk_0_21022023,https://hansard.parliament.uk/pdf/commons/2023-02-21,https://hansard.parliament.uk/html/commons/2023-02-21/CommonsChamber,CommonsChamber
uk_1_21022023,https://hansard.parliament.uk/pdf/commons/2023-02-21,https://hansard.parliament.uk/html/commons/2023-02-21/WestminsterHall,WestminsterHall
uk_0_22022023,https://hansard.parliament.uk/pdf/commons/2023-02-22,https://hansard.parliament.uk/html/commons/2023-02-22/CommonsChamber,CommonsChamber
uk_1_22022023,https://hansard.parliament.uk/pdf/commons/2023-02-22,https://hansard.parliament.uk/html/commons/2023-02-22/WestminsterHall,WestminsterHall
uk_0_23022023,https://hansard.parliament.uk/pdf/commons/2023-02-23,https://hansard.parliament.uk/html/commons/2023-02-23/CommonsChamber,CommonsChamber
uk_1_23022023,https://hansard.parliament.uk/pdf/commons/2023-02-23,https://hansard.parliament.uk/html/commons/2023-02-23/WestminsterHall,WestminsterHall
uk_0_24022023,https://hansard.parliament.uk/pdf/commons/2023-02-24,https://hansard.parliament.uk/html/commons/2023-02-24/CommonsChamber,CommonsChamber
uk_0_27022023,https://hansard.parliament.uk/pdf/commons/2023-02-27,https://hansard.parliament.uk/html/commons/2023-02-27/CommonsChamber,CommonsChamber
uk_1_27022023,https://hansard.parliament.uk/pdf/commons/2023-02-27,https://hansard.parliament.uk/html/commons/2023-02-27/WestminsterHall,WestminsterHall
uk_0_28022023,https://hansard.parliament.uk/pdf/commons/2023-02-28,https://hansard.parliament.uk/html/commons/2023-02-28/CommonsChamber,CommonsChamber
uk_1_28022023,https://hansard.parliament.uk/pdf/commons/2023-02-28,https://hansard.parliament.uk/html/commons/2023-02-28/WestminsterHall,WestminsterHall
uk_0_01032023,https://hansard.parliament.uk/pdf/commons/2023-03-01,https://hansard.parliament.uk/html/commons/2023-03-01/CommonsChamber,CommonsChamber
uk_1_01032023,https://hansard.parliament.uk/pdf/commons/2023-03-01,https://hansard.parliament.uk/html/commons/2023-03-01/WestminsterHall,WestminsterHall
uk_0_02032023,https://hansard.parliament.uk/pdf/commons/2023-03-02,https://hansard.parliament.uk/html/commons/2023-03-02/CommonsChamber,CommonsChamber
uk_1_02032023,https://hansard.parliament.uk/pdf/commons/2023-03-02,https://hansard.parliament.uk/html/commons/2023-03-02/WestminsterHall,WestminsterHall
uk_0_03032023,https://hansard.parliament.uk/pdf/commons/2023-03-03,https://hansard.parliament.uk/html/commons/2023-03-03/CommonsChamber,CommonsChamber
uk_0_06032023,https://hansard.parliament.uk/pdf/commons/2023-03-06,https://hansard.parliament.uk/html/commons/2023-03-06/CommonsChamber,CommonsChamber
uk_1_06032023,https://hansard.parliament.uk/pdf/commons/2023-03-06,https://hansard.parliament.uk/html/commons/2023-03-06/WestminsterHall,WestminsterHall
uk_0_07032023,https://hansard.parliament.uk/pdf/commons/2023-03-07,https://hansard.parliament.uk/html/commons/2023-03-07/CommonsChamber,CommonsChamber
uk_1_07032023,https://hansard.parliament.uk/pdf/commons/2023-03-07,https://hansard.parliament.uk/html/commons/2023-03-07/WestminsterHall,WestminsterHall
uk_0_08032023,https://hansard.parliament.uk/pdf/commons/2023-03-08,https://hansard.parliament.uk/html/commons/2023-03-08/CommonsChamber,CommonsChamber
uk_1_08032023,https://hansard.parliament.uk/pdf/commons/2023-03-08,https://hansard.parliament.uk/html/commons/2023-03-08/WestminsterHall,WestminsterHall
uk_0_09032023,https://hansard.parliament.uk/pdf/commons/2023-03-09,https://hansard.parliament.uk/html/commons/2023-03-09/CommonsChamber,CommonsChamber
uk_1_09032023,https://hansard.parliament.uk/pdf/commons/2023-03-09,https://hansard.parliament.uk/html/commons/2023-03-09/WestminsterHall,WestminsterHall
uk_0_13032023,https://hansard.parliament.uk/pdf/commons/2023-03-13,https://hansard.parliament.uk/html/commons/2023-03-13/CommonsChamber,CommonsChamber
uk_1_13032023,https://hansard.parliament.uk/pdf/commons/2023-03-13,https://hansard.parliament.uk/html/commons/2023-03-13/WestminsterHall,WestminsterHall
uk_0_14032023,https://hansard.parliament.uk/pdf/commons/2023-03-14,https://hansard.parliament.uk/html/commons/2023-03-14/CommonsChamber,CommonsChamber
uk_1_14032023,https://hansard.parliament.uk/pdf/commons/2023-03-14,https://hansard.parliament.uk/html/commons/2023-03-14/WestminsterHall,WestminsterHall
uk_0_15032023,https://hansard.parliament.uk/pdf/commons/2023-03-15,https://hansard.parliament.uk/html/commons/2023-03-15/CommonsChamber,CommonsChamber
uk_1_15032023,https://hansard.parliament.uk/pdf/commons/2023-03-15,https://hansard.parliament.uk/html/commons/2023-03-15/WestminsterHall,WestminsterHall
uk_0_16032023,https://hansard.parliament.uk/pdf/commons/2023-03-16,https://hansard.parliament.uk/html/commons/2023-03-16/CommonsChamber,CommonsChamber
uk_1_16032023,https://hansard.parliament.uk/pdf/commons/2023-03-16,https://hansard.parliament.uk/html/commons/2023-03-16/WestminsterHall,WestminsterHall
uk_0_17032023,https://hansard.parliament.uk/pdf/commons/2023-03-17,https://hansard.parliament.uk/html/commons/2023-03-17/CommonsChamber,CommonsChamber
uk_0_20032023,https://hansard.parliament.uk/pdf/commons/2023-03-20,https://hansard.parliament.uk/html/commons/2023-03-20/CommonsChamber,CommonsChamber
uk_1_20032023,https://hansard.parliament.uk/pdf/commons/2023-03-20,https://hansard.parliament.uk/html/commons/2023-03-20/WestminsterHall,WestminsterHall
