video_id,mp3_link
12_217_03122014,https://parlament.mt/Audio/12thleg/Plenary/Plenary 217 03-12-2014 1800hrs.mp3
12_218_04122014,https://parlament.mt/Audio/12thleg/Plenary/Plenary 218 04-12-2014 0900hrs.mp3
12_219_04122014,https://parlament.mt/Audio/12thleg/Plenary/Plenary 219 04-12-2014 1800hrs.mp3
12_220_09122014,https://parlament.mt/Audio/12thleg/Plenary/Plenary 220 09-12-2014 1800hrs.mp3
12_221_10122014,https://parlament.mt/Audio/12thleg/Plenary/Plenary 221 10-12-2014 1800hrs.mp3
12_222_15122014,https://parlament.mt/Audio/12thleg/Plenary/Plenary 222 15-12-2014 1600hrs.mp3
12_223_16122014,https://parlament.mt/Audio/12thleg/Plenary/Plenary 223 16-12-2014 1800hrs.mp3
12_224_17122014,https://parlament.mt/Audio/12thleg/Plenary/Plenary 224 17-12-2014 1800hrs.mp3
12_225_12012015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 225 12-01-2015 1800hrs.mp3
12_226_13012015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 226 13-01-2015 1800hrs.mp3
12_227_14012015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 227 14-01-2015 1800hrs.mp3
12_228_19012015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 228 19-01-2015 1800hrs.mp3
12_229_20012015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 229 20-01-2015 1800hrs.mp3
12_230_21012015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 230 21-01-2015 1800hrs.mp3
12_231_26012015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 231 26-01-2015 1800hrs.mp3
12_232_27012015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 232 27-01-2015 1800hrs.mp3
12_233_28012015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 233 28-01-2015 1800hrs.mp3
12_234_02022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 234 02-02-2015 1800hrs.mp3
12_235_03022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 235 03-02-2015 1800hrs.mp3
12_236_04022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 236 04-02-2015 1800hrs.mp3
12_237_09022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 237 09-02-2015 1800hrs.mp3
12_238_11022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 238 11-02-2015 1800hrs.mp3
12_239_17022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 239 17-02-2015 1800hrs.mp3
12_240_18022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 240 18-02-2015 1800hrs.mp3
12_241_23022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 241 23-02-2015 1800hrs.mp3
12_242_24022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 242 24-02-2015 1800hrs.mp3
12_243_25022015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 243 25-02-2015 1800hrs.mp3
12_244_02032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 244 02-03-2015 1800hrs.mp3
12_245_03032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 245 03-03-2015 1800hrs.mp3
12_246_04032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 246 04-03-2015 1800hrs.mp3
12_247_09032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 247 09-03-2015 1800hrs.mp3
12_248_10032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 248 10-03-2015 1800hrs.mp3
12_249_11032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 249 11-03-2015 1800hrs.mp3
12_250_16032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 250 16-03-2015 1800hrs.mp3
12_251_17032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 251 17-03-2015 1800hrs.mp3
12_252_18032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 252 18-03-2015 1800hrs.mp3
12_253_23032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 253 23-03-2015 1800hrs.mp3
12_254_24032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 254 24-03-2015 1355hrs.mp3
12_255_25032015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 255 25-03-2015 1355hrs.mp3
12_256_01042015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 256 01-04-2015 1800hrs.mp3
12_257_24042015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 257 24-04-2015 0955hrs.mp3
12_258_04052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 258 04-05-2015 1800hrs.mp3
12_259_05052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 259 05-05-2015 1800hrs.mp3
12_260_06052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 260 06-05-2015 1800hrs.mp3
12_261_11052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 261 11-05-2015 1800hrs.mp3
12_262_12052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 262 12-05-2015 1800hrs.mp3
12_263_13052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 263 13-05-2015 1800hrs.mp3
12_264_18052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 264 18-05-2015 1800hrs.mp3
12_265_19052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 265 19-05-2015 1800hrs.mp3
12_266_20052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 266 20-05-2015 1800hrs.mp3
12_267_25052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 267 25-05-2015 1800hrs.mp3
12_268_26052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 268 26-05-2015 1800hrs.mp3
12_269_27052015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 269 27-05-2015 1800hrs.mp3
12_270_01062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 270 01-06-2015 1800hrs.mp3
12_271_02062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 271 02-06-2015 1800hrs.mp3
12_272_03062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 272 03-06-2015 1800hrs.mp3
12_273_08062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 273 08-06-2015 1800hrs.mp3
12_274_09062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 274 09-06-2015 1800hrs.mp3
12_275_10062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 275 10-06-2015 1800hrs.mp3
12_276_15062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 276 15-06-2015 1800hrs.mp3
12_277_16062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 277 16-06-2015 1800hrs.mp3
12_278_17062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 278 17-06-2015 1800hrs.mp3
12_279_22062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 279 22-06-2015 1800hrs.mp3
12_280_23062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 280 23-06-2015 1800hrs.mp3
12_281_24062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 281 24-06-2015 1800hrs.mp3
12_282_30062015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 282 30-06-2015 1800hrs.mp3
12_283_01072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 283 01-07-2015 1800hrs.mp3
12_284_06072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 284 06-07-2015 1800hrs.mp3
12_285_07072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 285 07-07-2015 1800hrs.mp3
12_286_08072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 286 08-07-2015 0900hrs.mp3
12_287_08072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 287 08-07-2015 1800hrs.mp3
12_288_13072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 288 13-07-2015 1800hrs.mp3
12_289_14072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 289 14-07-2015 1800hrs.mp3
12_290_15072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 290 15-07-2015 0900hrs.mp3
12_291_15072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 291 15-07-2015 1800hrs.mp3
12_292_17072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 292 17-07-2015 0900hrs.mp3
12_293_17072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 293 17-07-2015 1800hrs.mp3
12_294_20072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 294 20-07-2015 0900hrs.mp3
12_295_20072015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 295 20-07-2015 1800hrs.mp3
12_296_05102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 296 05-10-2015 1800hrs.mp3
12_297_06102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 297 06-10-2015 1800hrs.mp3
12_298_07102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 298 07-10-2015 1800hrs.mp3
12_299_12102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 299 12-10-2015 1800hrs.mp3
12_300_13102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 300 13-10-2015 1800hrs.mp3
12_301_14102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 301 14-10-2015 1800hrs.mp3
12_302_19102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 302 19-10-2015 1800hrs.mp3
12_303_20102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 303 20-10-2015 1800hrs.mp3
12_304_21102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 304 21-10-2015 0900hrs.mp3
12_305_21102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 305 21-10-2015 1330hrs.mp3
12_306_21102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 306 21-10-2015 1800hrs.mp3
12_307_22102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 307 22-10-2015 0900hrs.mp3
12_308_22102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 308 22-10-2015 1800hrs.mp3
12_309_23102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 309 23-10-2015 0900hrs.mp3
12_310_23102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 310 23-10-2015 1400hrs.mp3
12_311_23102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 311 23-10-2015 1800hrs.mp3
12_312_26102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 312 26-10-2015 0900hrs.mp3
12_313_26102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 313 26-10-2015 1330hrs.mp3
12_314_26102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 314 26-10-2015 1800hrs.mp3
12_315_27102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 315 27-10-2015 0900hrs.mp3
12_316_27102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 316 27-10-2015 1330hrs.mp3
12_317_27102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 317 27-10-2015 1800hrs.mp3
12_318_28102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 318 28-10-2015 1800hrs.mp3
12_319_29102015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 319 29-10-2015 1400hrs.mp3
12_320_02112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 320 02-11-2015 1800hrs.mp3
12_321_03112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 321 03-11-2015 1800hrs.mp3
12_322_04112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 322 04-11-2015 1800hrs.mp3
12_323_09112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 323 09-11-2015 1800hrs.mp3
12_324_10112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 324 10-11-2015 1800hrs.mp3
12_325_16112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 325 16-11-2015 1800hrs.mp3
12_326_17112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 326 17-11-2015 1400hrs.mp3
12_327_18112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 327 18-11-2015 1800hrs.mp3
12_328_19112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 328 19-11-2015 1800hrs.mp3
12_329_20112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 329 20-11-2015 1400hrs.mp3
12_330_23112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 330 23-11-2015 1800hrs.mp3
12_331_24112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 331 24-11-2015 1300hrs.mp3
12_332_25112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 332 25-11-2015 0900hrs.mp3
12_333_25112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 333 25-11-2015 1800hrs.mp3
12_334_30112015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 334 30-11-2015 1800hrs.mp3
12_335_01122015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 335 01-12-2015 1800hrs.mp3
12_336_02122015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 336 02-12-2015 1400hrs.mp3
12_337_07122015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 337 07-12-2015 1400hrs.mp3
12_338_09122015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 338 09-12-2015 1530hrs.mp3
12_339_14122015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 339 14-12-2015 1800hrs.mp3
12_340_15122015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 340 15-12-2015 1800hrs.mp3
12_341_16122015,https://parlament.mt/Audio/12thleg/Plenary/Plenary 341 16-12-2015 1800hrs.mp3
12_342_11012016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 342 11-01-2016  1800hrs.mp3
12_343_12012016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 343 12-01-2016  1800hrs.mp3
12_344_13012016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 344 13-01-2016  1800hrs.mp3
12_345_18012016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 345 18-01-2016  1800hrs.mp3
12_346_19012016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 346 19-01-2016  1800hrs.mp3
12_347_20012016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 347 20-01-2016  1800hrs.mp3
12_348_25012016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 348 25-01-2016 1800hrs.mp3
12_349_26012016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 349 26-01-2016 1800hrs.mp3
12_350_27012016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 350 27-01-2016 1800hrs.mp3
12_351_01022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 351 01-02-2016 1800hrs.mp3
12_352_02022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 352 02-02-2016 1800hrs.mp3
12_353_03022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 353 03-02-2016 1800hrs.mp3
12_354_09022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 354 09-02-2016 1800hrs.mp3
12_355_15022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 355 15-02-2016 1800hrs.mp3
12_356_16022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 356 16-02-2016 0900hrs.mp3
12_357_16022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 357 16-02-2016 1800hrs.mp3
12_358_17022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 358 17-02-2016 1800hrs.mp3
12_359_22022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 359 22-02-2016 1400hrs.mp3
12_360_23022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 360 23-02-2016 1400hrs.mp3
12_361_24022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 361 24-02-2016 1800hrs.mp3
12_362_29022016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 362 29-02-2016 1800hrs.mp3
12_363_01032016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 363 01-03-2016 1800hrs.mp3
12_364_02032016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 364 02-03-2016 1800hrs.mp3
12_365_07032016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 365 07-03-2016 1800hrs.mp3
12_366_08032016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 366 08-03-2016 1800hrs.mp3
12_367_09032016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 367 09-03-2016 1800hrs.mp3
12_368_14032016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 368 14-03-2016 1800hrs.mp3
12_369_15032016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 369 15-03-2016 1800hrs.mp3
12_370_16032016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 370 16-03-2016 1800hrs.mp3
12_371_04042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 371 04-04-2016 1800hrs.mp3
12_372_05042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 372 05-04-2016 1800hrs.mp3
12_373_06042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 373 06-04-2016 1800hrs.mp3
12_374_11042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 374 11-04-2016 1800hrs.mp3
12_375_12042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 375 12-04-2016 1800hrs.mp3
12_376_13042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 376 13-04-2016 1800hrs.mp3
12_377_18042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 377 18-04-2016 0900hrs.mp3
12_378_19042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 378 19-04-2016 1800hrs.mp3
12_379_20042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 379 20-04-2016 1800hrs.mp3
12_380_25042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 380 25-04-2016 1800hrs.mp3
12_381_26042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 381 26-04-2016 1800hrs.mp3
12_382_27042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 382 27-04-2016 1800hrs.mp3
12_383_02052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 383 02-05-2016 1800hrs.mp3
12_384_03052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 384 03-05-2016 1800hrs.mp3
12_385_04052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 385 04-05-2016 1630hrs.mp3
12_386_09052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 386 09-05-2016 1800hrs.mp3
12_387_10052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 387 10-05-2016 1800hrs.mp3
12_388_11052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 388 11-05-2016 1800hrs.mp3
12_389_16052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 389 16-05-2016 1800hrs.mp3
12_390_17052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 390 17-05-2016 1800hrs.mp3
12_391_18052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 391 18-05-2016 1800hrs.mp3
12_392_23052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 392 23-05-2016 1800hrs.mp3
12_393_24052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 393 24-05-2016 1800hrs.mp3
12_394_25052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 394 25-05-2016 1530hrs.mp3
12_395_30052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 395 30-05-2016 1800hrs.mp3
12_396_31052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 396 31-05-2016 1800hrs.mp3
12_397_01062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 397 01-06-2016 0900hrs.mp3
12_398_01062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 398 01-06-2016 1800hrs.mp3
12_399_06062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 399 06-06-2016 1800hrs.mp3
12_400_08062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 400 08-06-2016 1800hrs.mp3
12_401_13062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 401 13-06-2016 1800hrs.mp3
12_402_14062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 402 14-06-2016 1800hrs.mp3
12_403_15062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 403 15-06-2016 1800hrs.mp3
12_404_20062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 404 20-06-2016 1800hrs.mp3
12_405_21062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 405 21-06-2016 1800hrs.mp3
12_406_22062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 406 22-06-2016 0900hrs.mp3
12_407_22062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 407 22-06-2016 1330hrs.mp3
12_408_22062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 408 22-06-2016 1800hrs.mp3
12_409_27062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 409 27-06-2016 0900hrs.mp3
12_410_27062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 410 27-06-2016 1800hrs.mp3
12_411_28062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 411 28-06-2016 1700hrs.mp3
12_412_04072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 412 04-07-2016 1800hrs.mp3
12_413_05072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 413 05-07-2016 1800hrs.mp3
12_414_06072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 414 06-07-2016 1800hrs.mp3
12_415_11072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 415 11-07-2016 1800hrs.mp3
12_416_12072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 416 12-07-2016 1630hrs.mp3
12_417_13072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 417 13-07-2016 0900hrs.mp3
12_418_13072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 418 13-07-2016 1800hrs.mp3
12_419_18072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 419 18-07-2016 1630hrs.mp3
12_420_19072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 420 19-07-2016 1800hrs.mp3
12_421_20072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 421 20-07-2016 1800hrs.mp3
12_422_25072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 422 25-07-2016 1530hrs.mp3
12_423_27072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 423 27-07-2016 1330hrs.mp3
12_424_10102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 424 10-10-2016 1800hrs.mp3
12_425_11102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 425 11-10-2016 1800hrs.mp3
12_426_12102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 426 12-10-2016 1800hrs.mp3
12_427_17102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 427 17-10-2016 1800hrs.mp3
12_428_18102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 428 18-10-2016 1800hrs.mp3
12_429_19102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 429 19-10-2016 1800hrs.mp3
12_430_24102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 430 24-10-2016 1800hrs.mp3
12_431_25102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 431 25-10-2016 1800hrs.mp3
12_432_26102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 432 26-10-2016 0900hrs.mp3
12_433_26102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 433 26-10-2016 1330hrs.mp3
12_434_26102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 434 26-10-2016 1800hrs.mp3
12_435_27102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 435 27-10-2016 0900hrs.mp3
12_436_27102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 436 27-10-2016 1400hrs.mp3
